[Header]
; MPMS3 Data File (default extension .dat)
; Copyright (c) 2007, Quantum Design, Inc. All rights reserved.
TITLE,
FILEOPENTIME,3933006777.86182,08/16/2024,9:53 pm
BYAPP,MPMS3 w/ AC,1.0,1.1
INFO,MPMS3 Measurement Release 1.1.16 Build 433, MultiVu Release 2.3.4.26,APPNAME
INFO,Linear Motor Servo Controller,MOTOR_MODULE_NAME
INFO,3101-100 N0,MOTOR_HW_VERSION
INFO,MMC1029,MOTOR_SERIAL_NUMBER
INFO,01.04.28,MOTOR_SOFTWARE_VERSION
INFO,Quantum Design Squid Module,SQUID_MODULE_NAME
INFO,3101-501 B0,SQUID_HW_VERSION
INFO,SQM268,SQUID_SERIAL_NUMBER
INFO,01.03.04,SQUID_SOFTWARE_VERSION
INFO,Quantum Design VSM Oven,OVEN_MODULE_NAME
INFO,3101-201 A3,OVEN_HW_VERSION
INFO,OVB317,OVEN_SERIAL_NUMBER
INFO,01.07.07,OVEN_SOFTWARE_VERSION
INFO,SQUID AC,AC_MODULE_NAME
INFO,3101-401 F1,AC_HW_VERSION
INFO,SAC075,AC_SERIAL_NUMBER
INFO,SQUID AC 00.95.07,AC_SOFTWARE_VERSION
INFO,TCI274,COIL_SERIAL_NUMBER
INFO,0,MOMENT_UNITS
INFO,EuMnSb2,SAMPLE_MATERIAL
INFO,H//a,SAMPLE_COMMENT
INFO,2.7,SAMPLE_MASS
INFO,,SAMPLE_VOLUME
INFO,,SAMPLE_MOLECULAR_WEIGHT
INFO,,SAMPLE_SIZE
INFO,,SAMPLE_SHAPE
INFO,Quartz,SAMPLE_HOLDER
INFO,Standard,SAMPLE_HOLDER_DETAIL
INFO,64.69,SAMPLE_OFFSET
DATATYPE,COMMENT,1
DATATYPE,TIME,2
STARTUPAXIS,X,2
STARTUPAXIS,Y1,5
FIELDGROUP, VSM,2,3,4,5,6,8,9,10,11,14,15
FIELDGROUP, DC, 2,3,4,14,56,57,58,59,60,61,62,63,64,65,66,67,68,69
FIELDGROUP, AC, 2,3,4,11,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
STARTUPGROUP, All
[Data]
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Lockin Signal' (V),Lockin Signal (V),Range,M. Quad. Signal (emu),AC Moment (emu),AC M. Std Err. (emu),AC Phase (deg),AC Phase Std. Err. (deg),AC Susceptibility (emu/Oe),AC Suscept. Std Err. (emu/Oe),AC X' (emu/Oe),AC X' Std Err. (emu/Oe),AC X'' (emu/Oe),AC X'' Std Err. (emu/Oe),AC Drive (Oe),AC Frequency (Hz),AC Averaging Time (sec),AC Cycles,AC Range,AC Measure Type,AC Signal' (V),AC Signal'' (V),AC Trim Coil Ratio,AC Trim Coil Phase,Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),Measure Count,Measurement Number,SQUID Status (code),Motor Status (code),Measure Status (code),Motor Current (amps),Motor Temp. (C),Temp. Status (code),Field Status (code),Chamber Status (code),Chamber Temp (K),Redirection State,Average Temp (K),Rotation Angle (deg),Rotator state,DC Moment Fixed Ctr (emu),DC Moment Err Fixed Ctr (emu),DC Moment Free Ctr (emu),DC Moment Err Free Ctr (emu),DC Fixed Fit,DC Free Fit,DC Calculated Center (mm),DC Calculated Center Err (mm),DC Scan Length (mm),DC Scan Time (s),DC Number of Points,DC Squid Drift,DC Min V (V),DC Max V (V),DC Scans per Measure,Map 01,Map 02,Map 03,Map 04,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
,3933007036.11726,7.99999356269836,10000.197265625,0.0123142923217084,1.34178466460667E-6,1,2,14.0008964538574,4.97892636896434,34.340001642704,15.7608475695519,2.4052332084099,10,-6.76922094795902E-5,,,,,,,,,,,,,,,,,,,,,7.99982786178589,8.00015926361084,10000.197265625,10000.197265625,47.3471475524089,5.64926684021318,4.12925577163696,28,1,0,0,1,0.313796997070313,29.8142719268799,1,1,1,8.00015926361084,0,7.99999356269836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007070.28432,8.0001220703125,11000.2216796875,0.013662887267496,7.98759537214405E-7,1,2,14.0008964538574,4.97891373510929,34.340001642704,17.4917338204684,2.63763238248876,100,-9.93472493424798E-5,,,,,,,,,,,,,,,,,,,,,8.0001220703125,8.0001220703125,11000.2216796875,11000.2216796875,47.3471475524089,5.64924641411406,4.13392686843872,28,1,0,0,1,0.313186645507812,30.7917900085449,1,1,1,8.0001220703125,0,8.0001220703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007089.87767,7.99973154067993,12000.2587890625,0.0150671195007197,1.08168251258372E-6,1,2,14.0008964538574,4.9789281409512,34.340001642704,19.2889234772466,2.91276803656454,100,-0.000106402030881044,,,,,,,,,,,,,,,,,,,,,7.99971437454224,7.99974870681763,12000.2587890625,12000.2587890625,47.3448026668512,5.64947297883469,4.13332748413086,28,1,0,0,1,0.32073974609375,28.3479976654053,1,1,1,7.99974870681763,0,7.99973154067993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007110.4693,8.00018882751465,13000.294921875,0.0165481581328628,1.61214492998667E-6,1,2,14.0008964538574,4.97888859525933,34.340001642704,21.1844659596005,3.20060824761008,100,-0.000115639314119739,,,,,,,,,,,,,,,,,,,,,8.00003814697266,8.00033950805664,13000.294921875,13000.294921875,47.4389889034185,5.64977784896102,4.13725900650024,28,1,0,0,1,0.320587158203125,29.8142719268799,1,1,1,8.00003814697266,0,8.00018882751465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007131.10562,7.99988627433777,14000.3447265625,0.0181285847876192,9.07309724924412E-7,1,2,14.0008964538574,4.97892765469493,34.340001642704,23.2084654493697,3.50297881884998,100,-0.000129296112520578,,,,,,,,,,,,,,,,,,,,,7.99978351593018,7.99998903274536,14000.3447265625,14000.3447265625,47.4495408884281,5.64947215385831,4.1397066116333,28,1,0,0,1,0.311660766601562,28.3479976654053,1,1,1,7.99978351593018,0,7.99988627433777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007151.69164,7.99996972084045,15000.2958984375,0.0198207820478259,2.76000576424085E-6,1,2,14.0008964538574,4.97889218233826,34.340001642704,25.374656155706,3.82948357942978,100,-0.000141708905402445,,,,,,,,,,,,,,,,,,,,,7.99994516372681,7.9999942779541,15000.2958984375,15000.2958984375,47.4178849333993,5.64969346618118,4.14010000228882,28,1,0,0,1,0.319671630859375,29.3255138397217,1,1,1,7.99994516372681,0,7.99996972084045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007172.35644,8.00020170211792,16000.3203125,0.0216359932411574,1.9503349248641E-6,1,2,14.0008964538574,4.97886446648913,34.340001642704,27.6983703130269,4.17960083245601,100,-0.000155123838307635,,,,,,,,,,,,,,,,,,,,,8.00018978118897,8.00021362304687,16000.3203125,16000.3203125,47.3838840928127,5.64970227286738,4.12924432754517,28,1,0,0,1,0.321044921875,29.8142719268799,1,1,1,8.00018978118897,0,8.00020170211792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007192.98647,7.99993133544922,17000.345703125,0.0235624605135558,2.44572381206398E-6,1,2,14.0008964538574,4.97888087326195,34.340001642704,30.1648500494378,4.55127009302856,100,-0.000169329487968848,,,,,,,,,,,,,,,,,,,,,7.99990367889404,7.99995899200439,17000.345703125,17000.345703125,47.5323935114666,5.64993862281668,4.13200044631958,28,1,0,0,1,0.310745239257812,29.3255138397217,1,1,1,7.99995899200439,0,7.99993133544922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007213.69098,7.99970054626465,18000.26953125,0.0255636878113877,2.67196596598642E-6,1,2,14.0008964538574,4.97890560759358,34.340001642704,32.7248236709723,4.9520208577952,100,-0.000172634801938165,,,,,,,,,,,,,,,,,,,,,7.99962425231934,7.99977684020996,18000.26953125,18000.26953125,47.4010799202358,5.64975021039137,4.13149166107178,28,1,0,0,1,0.321273803710937,29.3255138397217,1,1,1,7.99962425231934,0,7.99970054626465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007234.59285,7.9999725818634,19000.1953125,0.0275908927822238,1.57551973401179E-6,1,2,14.0008964538574,4.97889715073302,34.340001642704,35.3188702369684,5.35073134909908,100,-0.000181611551578813,,,,,,,,,,,,,,,,,,,,,7.99986791610718,8.00007724761963,19000.1953125,19000.1953125,47.4249195900723,5.6499369783366,4.13575267791748,28,1,0,0,1,0.31402587890625,28.3479976654053,1,1,1,8.00007724761963,0,7.9999725818634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007255.60839,7.99984335899353,20000.2578125,0.0295874228753942,2.29163868471255E-6,1,2,14.0008964538574,4.97892291841403,34.340001642704,37.8748925905024,5.73792190515877,100,-0.000194784794247781,,,,,,,,,,,,,,,,,,,,,7.9997992515564,7.99988746643066,20000.2578125,20000.2578125,47.4034248057935,5.64970155445472,4.1368932723999,28,1,0,0,1,0.32073974609375,28.8367557525635,1,1,1,7.9997992515564,0,7.99984335899353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007278.50861,7.99996781349182,21000.158203125,0.031517896344606,1.09032136563434E-6,1,2,14.0008964538574,4.9788760856441,34.340001642704,40.3454168088668,6.11313911848269,100,-0.000206775232778337,,,,,,,,,,,,,,,,,,,,,7.99985837936401,8.00007724761963,21000.158203125,21000.158203125,47.3885738639281,5.65005056488751,4.13998556137085,28,1,0,0,1,0.313339233398438,29.3255138397217,1,1,1,7.99985837936401,0,7.99996781349182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007299.63573,8.00001525878906,22000.431640625,0.0333616933682005,3.12885201123465E-6,1,2,14.0008964538574,4.97887713151081,34.340001642704,42.7060643968047,6.46805472085764,100,-0.000220986893757973,,,,,,,,,,,,,,,,,,,,,7.9998664855957,8.00016403198242,22000.431640625,22000.431640625,47.3893554924473,5.65006074704778,4.12906169891357,28,1,0,0,1,0.322036743164063,29.8142719268799,1,1,1,8.00016403198242,0,8.00001525878906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007319.97191,7.99999403953552,23000.21875,0.0351298563478185,3.01112182537787E-6,1,2,14.0008964538574,4.97890469721249,34.340001642704,44.9688564579008,6.81703961760372,100,-0.000227908203266944,,,,,,,,,,,,,,,,,,,,,7.9996771812439,8.00031089782715,23000.21875,23000.21875,47.4397705319377,5.65020167907031,4.13847541809082,28,1,0,0,1,0.321273803710937,28.8367557525635,1,1,1,8.00031089782715,0,7.99999403953552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007340.89557,8.00004529953003,24000.2578125,0.0368342326889687,3.96717463305819E-6,1,2,14.0008964538574,4.97889113059946,34.340001642704,47.1531012256097,7.13072018689569,100,-0.0002522837374708,,,,,,,,,,,,,,,,,,,,,8.00003051757812,8.00006008148193,24000.2578125,24000.2578125,47.4393797176781,5.65029570103314,4.13894605636597,28,1,0,0,1,0.321044921875,29.3255138397217,1,1,1,8.00005626678467,0,8.00004529953003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007361.51125,7.99998164176941,25000.392578125,0.0384859738473723,4.19380204543616E-6,1,2,14.0008964538574,4.97887796773953,34.340001642704,49.2670433231329,7.4526076528495,100,-0.000261911287827961,,,,,,,,,,,,,,,,,,,,,7.99987840652466,8.00008487701416,25000.392578125,25000.392578125,47.4948753425435,5.65015801529055,4.12835693359375,28,1,0,0,1,0.312423706054687,28.3479976654053,1,1,1,7.99987840652466,0,7.99998164176941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007384.18774,7.99995875358582,26000.3671875,0.0400920421979835,4.59430539316772E-6,1,2,14.0008964538574,4.97889050645907,34.340001642704,51.3235127374354,7.7616678394329,100,-0.000274384817365054,,,,,,,,,,,,,,,,,,,,,7.9996657371521,8.00025177001953,26000.3671875,26000.3671875,47.4581388021396,5.64966573573184,4.1358003616333,28,1,0,0,1,0.31280517578125,28.3479976654053,1,1,1,8.00025177001953,0,7.99995875358582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007407.50581,7.99987506866455,27000.4921875,0.0416645794408647,4.07405855421501E-6,1,2,14.0008964538574,4.97888049985036,34.340001642704,53.3333334536914,8.08567517511486,100,-0.000269825285867168,,,,,,,,,,,,,,,,,,,,,7.99978733062744,7.99996280670166,27000.4921875,27000.4921875,47.4495408884281,5.64983944920576,4.12689971923828,28,1,0,0,1,0.314178466796875,28.8367557525635,1,1,1,7.99978733062744,0,7.99987506866455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007430.60615,8.0000524520874,28000.466796875,0.0432353400932576,4.23309567656798E-6,1,2,14.0008964538574,4.97888139207864,34.340001642704,55.3440699375633,8.39020360569106,100,-0.00028023609160301,,,,,,,,,,,,,,,,,,,,,8.00004005432129,8.00006484985352,28000.466796875,28000.466796875,47.4518857739858,5.6501661787531,4.12967872619629,28,1,0,0,1,0.32135009765625,28.8367557525635,1,1,1,8.00004005432129,0,8.0000524520874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007453.91893,8.00004577636719,29000.2421875,0.0447919851535803,2.41512331694967E-6,1,2,14.0008964538574,4.97886300365104,34.340001642704,57.3365556000357,8.69113638512461,100,-0.000291188366241564,,,,,,,,,,,,,,,,,,,,,7.99990749359131,8.00018405914307,29000.2421875,29000.2421875,47.5351292112839,5.65003375244873,4.12191486358643,28,1,0,0,1,0.312652587890625,29.3255138397217,1,1,1,8.00018405914307,0,8.00004577636719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007477.0589,8.00012850761414,30000.380859375,0.0463430993357705,5.40418010878593E-6,1,2,14.0008964538574,4.97887879683291,34.340001642704,59.3216775377069,8.99634836737862,100,-0.00029798424839959,,,,,,,,,,,,,,,,,,,,,7.99997186660767,8.00028514862061,30000.380859375,30000.380859375,47.5269221118319,5.65036591872236,4.12819290161133,28,1,0,0,1,0.321578979492188,28.8367557525635,1,1,1,8.00028514862061,0,8.00012850761414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007498.02917,7.99996399879456,31000.330078125,0.0478770360921572,3.9870032351799E-6,1,2,14.0008964538574,4.97887918056311,34.340001642704,61.2837367433925,9.30341162770642,100,-0.000300584875647788,,,,,,,,,,,,,,,,,,,,,7.99993658065796,7.99999141693115,31000.330078125,31000.330078125,47.5386465396204,5.64996467417883,4.1334023475647,28,1,0,0,1,0.312957763671875,29.3255138397217,1,1,1,7.99993658065796,0,7.99996399879456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007520.89167,7.99981999397278,32000.517578125,0.0494098227258957,1.91559705030615E-6,1,2,14.0008964538574,4.9789062517131,34.340001642704,63.24667461126,9.59847079112242,100,-0.000312447262725297,,,,,,,,,,,,,,,,,,,,,7.99956369400024,8.00007629394531,32000.517578125,32000.517578125,47.605084963755,5.64993661145423,4.12918186187744,28,1,0,0,1,0.311965942382812,28.3479976654053,1,1,1,7.99956369400024,0,7.99981999397278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007544.12396,8.00014638900757,33000.2421875,0.0509287308070123,5.45670062698732E-6,1,2,14.0008964538574,4.9788735042152,34.340001642704,65.1909005299099,9.88991000780289,100,-0.000324817690401751,,,,,,,,,,,,,,,,,,,,,8.00013065338135,8.00016212463379,33000.2421875,33000.2421875,47.5476352675916,5.6501961818627,4.13229990005493,28,1,0,0,1,0.31280517578125,29.3255138397217,1,1,1,8.00016212463379,0,8.00014638900757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007567.32839,7.99987936019897,34000.31640625,0.0524433173467079,3.7470327459189E-6,1,2,14.0008964538574,4.97889630126838,34.340001642704,67.1292153548242,10.1894644201329,100,-0.000330278359909319,,,,,,,,,,,,,,,,,,,,,7.99987030029297,7.99988842010498,34000.31640625,34000.31640625,47.5589688811204,5.65033978556734,4.1258602142334,28,1,0,0,1,0.3131103515625,28.8367557525635,1,1,1,7.99987030029297,0,7.99987936019897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007590.07121,8.00002312660217,35000.23046875,0.0539487410182592,4.80860276190641E-6,1,2,14.0008964538574,4.9788741685861,34.340001642704,69.0552226915649,10.4854072581054,100,-0.00033701273403367,,,,,,,,,,,,,,,,,,,,,7.99994039535522,8.00010585784912,35000.23046875,35000.23046875,47.5722565659473,5.65055212062444,4.13736295700073,28,1,0,0,1,0.321502685546875,27.8592376708984,1,1,1,7.99994039535522,0,8.00002312660217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007611.32849,7.99995160102844,36000.28125,0.0554484315067252,5.73648053124077E-6,1,2,14.0008964538574,4.97890106827994,34.340001642704,70.9781788175356,10.7593225662417,100,-0.000360179005283708,,,,,,,,,,,,,,,,,,,,,7.99982309341431,8.00008010864258,36000.28125,36000.28125,47.6054757780147,5.65061557715225,4.13037490844727,28,1,0,0,1,0.312347412109375,28.3479976654053,1,1,1,7.99982309341431,0,7.99995160102844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007632.20352,7.99994850158691,37000.29296875,0.0569387205775393,5.77178780476643E-6,1,2,14.0008964538574,4.97890958910131,34.340001642704,72.8847195759241,11.0568474086533,100,-0.000363353469899621,,,,,,,,,,,,,,,,,,,,,7.99982738494873,8.0000696182251,37000.29296875,37000.29296875,47.6019584496781,5.65060346289519,4.12939357757568,28,1,0,0,1,0.312423706054687,27.8592376708984,1,1,1,7.99982738494873,0,7.99994850158691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933007654.96153,7.99989008903503,38000.20703125,0.0584215642813161,5.43183964876559E-6,1,2,14.0008964538574,4.97884347273664,34.340001642704,74.780741874817,11.3490670984085,100,-0.000369313192539236,,,,,,,,,,,,,,,,,,,,,7.99987888336182,7.99990129470825,38000.20703125,38000.20703125,47.6093839206108,5.65049298569601,4.12605857849121,28,1,0,0,1,0.3125,28.8367557525635,1,1,1,7.99987888336182,0,7.99989008903503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
